2022-11-15-12:56:35.560,0,-0.75,4.30,6.60,-1.70,25.62,5.78,0.15,6.49,1.24
2022-11-15-12:56:45.571,0,-0.50,4.52,6.72,-1.51,25.92,6.26,1.05,6.46,1.13
2022-11-15-12:56:55.584,0,-0.50,4.52,6.75,-1.48,25.99,6.26,1.05,6.49,1.23
2022-11-15-12:57:5.597,0,-0.48,4.52,6.75,-1.48,25.94,6.27,1.13,6.55,1.27
2022-11-15-12:57:15.640,0,-0.50,4.55,6.72,-1.51,25.99,6.21,1.08,6.44,1.19
2022-11-15-12:57:25.626,0,-0.50,4.55,6.77,-1.51,25.93,6.23,1.09,6.53,1.21
2022-11-15-12:57:35.635,0,-0.56,4.50,6.72,-1.54,25.97,6.18,0.94,6.65,1.10
2022-11-15-12:57:45.646,0,-0.50,4.52,6.75,-1.51,25.88,6.29,1.01,6.50,1.15
2022-11-15-12:57:55.659,0,-0.53,4.50,6.72,-1.51,25.87,6.21,1.04,6.60,1.11
2022-11-15-12:58:5.672,0,-0.75,4.30,6.53,-1.67,25.58,5.88,-0.02,6.45,1.19
2022-11-15-12:58:15.761,0,-0.53,4.52,6.72,-1.54,25.92,6.18,1.05,6.68,1.14
2022-11-15-12:58:25.697,0,-0.48,4.50,6.70,-1.48,25.97,6.31,1.05,6.48,1.18
2022-11-15-12:58:35.712,0,-0.50,4.50,6.72,-1.54,25.97,6.21,1.15,6.54,1.22
2022-11-15-12:58:45.727,0,-0.50,4.50,6.72,-1.51,25.97,6.28,1.09,6.49,1.19
2022-11-15-12:58:55.733,0,-0.50,4.45,6.67,-1.56,25.85,6.13,1.06,6.59,1.18
2022-11-15-12:59:5.747,0,-0.53,4.47,6.67,-1.56,25.92,6.19,1.07,6.47,1.11
2022-11-15-12:59:15.775,0,-0.48,4.47,6.72,-1.54,26.02,6.18,1.07,6.44,1.17
2022-11-15-12:59:25.770,0,-0.53,4.47,6.67,-1.54,25.94,6.24,1.13,6.48,1.18
2022-11-15-12:59:35.785,0,-0.50,4.45,6.58,-1.73,25.54,5.80,0.66,6.27,0.83
2022-11-15-12:59:45.795,0,-0.53,4.50,6.72,-1.51,26.01,6.20,0.99,6.46,1.14
2022-11-15-12:59:55.809,0,-0.56,4.45,6.67,-1.56,25.95,6.06,1.02,6.41,1.05
2022-11-15-13:0:5.823,0,-0.56,4.47,6.67,-1.54,25.99,6.21,1.01,6.39,1.13
2022-11-15-13:0:15.910,0,-0.56,4.45,6.65,-1.56,25.96,6.15,1.07,6.45,1.10
2022-11-15-13:0:25.846,0,-0.58,4.42,6.67,-1.59,25.96,6.15,0.92,6.47,1.10
2022-11-15-13:0:35.859,0,-0.56,4.45,6.67,-1.56,25.92,6.13,0.95,6.41,1.04
2022-11-15-13:0:45.871,0,-0.61,4.45,6.65,-1.59,25.92,6.11,0.90,6.37,1.00
2022-11-15-13:0:55.884,0,-0.58,4.40,6.63,-1.59,25.96,6.14,0.97,6.56,1.11
2022-11-15-13:1:5.900,0,-0.56,4.40,6.38,-1.70,25.66,5.92,0.36,6.24,0.35
2022-11-15-13:1:15.919,0,-0.61,4.45,6.65,-1.59,25.93,6.06,0.91,6.33,0.99
2022-11-15-13:1:25.919,0,-0.53,4.42,6.63,-1.59,25.96,6.16,0.86,6.35,1.06
2022-11-15-13:1:35.935,0,-0.56,4.42,6.63,-1.59,26.00,6.10,0.97,6.36,1.14
2022-11-15-13:1:45.944,0,-0.64,4.40,6.65,-1.59,25.97,6.13,0.83,6.41,1.04
2022-11-15-13:1:55.956,0,-0.50,4.45,6.67,-1.54,26.08,6.20,1.07,6.71,1.23
2022-11-15-13:2:5.970,0,-0.56,4.42,6.63,-1.56,25.99,6.19,0.92,6.40,1.06
2022-11-15-13:2:16.3,0,-0.61,4.40,6.63,-1.56,25.95,6.13,0.90,6.34,1.10
2022-11-15-13:2:25.995,0,-0.58,4.37,6.63,-1.59,26.01,6.19,0.85,6.37,1.04
2022-11-15-13:2:36.11,0,-0.58,4.37,6.60,-1.62,25.91,5.37,0.14,6.28,0.71
2022-11-15-13:2:46.20,0,-0.61,4.37,6.60,-1.62,25.92,6.03,0.88,6.36,0.97
2022-11-15-13:2:56.33,0,-0.58,4.37,6.58,-1.59,25.88,6.04,0.85,6.50,1.01
2022-11-15-13:3:6.46,0,-0.64,4.35,6.63,-1.62,25.97,6.13,0.87,6.35,0.95
2022-11-15-13:3:16.159,0,-0.61,4.37,6.60,-1.62,26.05,6.03,0.89,6.32,1.04
2022-11-15-13:3:26.71,0,-0.61,4.40,6.60,-1.62,26.06,6.04,0.82,6.33,1.03
2022-11-15-13:3:36.82,0,-0.61,4.32,6.58,-1.62,25.96,6.06,1.02,6.52,1.04
2022-11-15-13:3:46.94,0,-0.61,4.32,6.63,-1.62,26.00,6.12,0.89,6.34,0.85
2022-11-15-13:3:56.107,0,-0.64,4.37,6.63,-1.59,26.05,6.11,0.89,6.50,1.07
2022-11-15-13:4:6.120,0,-0.64,4.32,6.58,-1.62,26.05,6.05,0.73,6.08,0.59
2022-11-15-13:4:16.172,0,-0.61,4.35,6.60,-1.62,26.05,6.06,0.96,6.48,1.10
2022-11-15-13:4:26.152,0,-0.61,4.32,6.55,-1.65,26.03,6.13,0.76,6.34,1.00
2022-11-15-13:4:36.159,0,-0.61,4.32,6.58,-1.62,25.98,6.04,0.88,6.51,1.09
2022-11-15-13:4:46.169,0,-0.56,4.35,6.58,-1.62,26.10,6.15,0.88,6.35,1.00
2022-11-15-13:4:56.182,0,-0.64,4.32,6.55,-1.65,26.07,6.05,0.89,6.34,1.00
2022-11-15-13:5:6.194,0,-0.64,4.32,6.58,-1.65,26.05,6.06,0.78,6.32,1.01
2022-11-15-13:5:16.207,0,-0.61,4.32,6.58,-1.65,26.04,5.99,0.78,6.49,1.04
2022-11-15-13:5:26.219,0,-0.64,4.32,6.58,-1.65,26.07,6.13,0.79,6.36,0.98
2022-11-15-13:5:36.234,0,-0.64,4.27,6.55,-1.67,25.99,5.75,-0.03,6.42,0.39
2022-11-15-13:5:46.245,0,-0.66,4.32,6.58,-1.62,26.04,6.11,0.89,6.34,1.03
2022-11-15-13:5:56.258,0,-0.61,4.30,6.58,-1.67,26.06,6.06,0.75,6.36,0.88
2022-11-15-13:6:6.271,0,-0.69,4.30,6.55,-1.65,26.00,6.04,0.82,6.34,0.95
2022-11-15-13:6:16.347,0,-0.64,4.30,6.58,-1.65,26.09,5.98,0.76,6.52,0.98
2022-11-15-13:6:26.294,0,-0.66,4.25,6.55,-1.67,26.05,5.97,0.88,6.35,0.98
2022-11-15-13:6:36.307,0,-0.66,4.27,6.48,-1.70,26.04,6.00,0.85,6.50,0.99
2022-11-15-13:6:46.321,0,-0.66,4.27,6.53,-1.67,26.09,5.97,0.82,6.30,1.00
2022-11-15-13:6:56.332,0,-0.66,4.25,6.55,-1.67,26.08,6.04,0.83,6.36,1.02
2022-11-15-13:7:6.344,0,-0.69,4.25,6.55,-1.65,26.08,6.05,0.15,6.28,0.48
2022-11-15-13:7:16.362,0,-0.66,4.27,6.55,-1.70,26.08,5.89,0.78,6.31,1.00
2022-11-15-13:7:26.371,0,-0.64,4.25,6.51,-1.67,26.03,6.04,0.90,6.33,0.95
2022-11-15-13:7:36.386,0,-0.72,4.22,6.51,-1.70,26.02,5.75,0.81,6.47,0.90
2022-11-15-13:7:46.395,0,-0.64,4.25,6.55,-1.65,26.14,6.13,0.93,6.39,1.07
2022-11-15-13:7:56.407,0,-0.69,4.22,6.51,-1.67,26.05,5.97,0.89,6.34,1.00
2022-11-15-13:8:6.421,0,-0.66,4.25,6.51,-1.70,26.05,6.05,0.83,6.32,0.94
2022-11-15-13:8:16.531,0,-0.69,4.27,6.53,-1.67,26.13,5.89,0.92,6.30,0.99
2022-11-15-13:8:26.445,0,-0.72,4.25,6.53,-1.70,26.08,5.89,0.71,6.31,0.80
2022-11-15-13:8:36.459,0,-0.72,4.22,6.51,-1.70,26.05,5.88,-0.01,6.08,0.37
2022-11-15-13:8:46.472,0,-0.72,4.20,6.48,-1.73,26.03,5.96,0.71,6.33,0.85
2022-11-15-13:8:56.485,0,-0.66,4.20,6.48,-1.73,26.08,5.84,0.73,6.48,0.92
2022-11-15-13:9:6.497,0,-0.69,4.25,6.51,-1.70,26.05,5.90,0.79,6.34,0.96
2022-11-15-13:9:16.530,0,-0.66,4.22,6.53,-1.70,26.17,5.93,0.85,6.32,0.95
2022-11-15-13:9:26.521,0,-0.72,4.20,6.51,-1.73,26.04,6.00,0.76,6.31,0.95
2022-11-15-13:9:36.534,0,-0.72,4.22,6.48,-1.70,26.04,5.87,0.84,6.33,0.84
2022-11-15-13:9:46.546,0,-0.69,4.22,6.51,-1.70,26.08,5.84,0.78,6.30,0.97
2022-11-15-13:9:56.561,0,-0.75,4.20,6.48,-1.70,25.99,5.97,0.74,6.46,0.97
2022-11-15-13:10:6.571,0,-0.75,4.20,6.46,-1.73,26.04,5.81,0.07,6.04,0.37
2022-11-15-13:10:16.627,0,-0.69,4.25,6.48,-1.67,26.13,5.99,0.94,6.37,1.04
2022-11-15-13:10:26.596,0,-0.72,4.20,6.51,-1.70,26.06,6.01,0.79,6.31,1.01
2022-11-15-13:10:36.609,0,-0.69,4.22,6.48,-1.73,26.18,5.91,0.71,6.46,0.98
2022-11-15-13:10:46.622,0,-0.72,4.20,6.51,-1.73,26.05,6.00,0.79,6.36,0.99
2022-11-15-13:10:56.635,0,-0.72,4.22,6.48,-1.73,26.04,5.91,0.83,6.32,0.94
2022-11-15-13:11:6.648,0,-0.75,4.22,6.48,-1.73,26.08,5.93,0.83,6.32,0.96
2022-11-15-13:11:16.665,0,-0.69,4.22,6.51,-1.73,26.05,5.89,0.79,6.32,0.94
2022-11-15-13:11:26.671,0,-0.75,4.20,6.51,-1.73,26.07,5.95,0.64,6.33,0.93
2022-11-15-13:11:36.691,0,-0.75,4.22,6.51,-1.73,26.04,5.88,-0.18,6.01,0.20
2022-11-15-13:11:46.698,0,-0.75,4.22,6.48,-1.70,26.03,5.96,0.80,6.30,0.93
2022-11-15-13:11:56.711,0,-0.72,4.22,6.51,-1.73,26.08,5.96,0.73,6.27,0.96
2022-11-15-13:12:6.724,0,-0.75,4.20,6.48,-1.73,25.99,5.94,0.72,6.27,0.90
2022-11-15-13:12:16.745,0,-0.72,4.22,6.48,-1.67,26.01,5.86,0.78,6.46,0.96
2022-11-15-13:12:26.748,0,-0.77,4.22,6.48,-1.70,26.01,5.88,0.67,6.32,0.93
2022-11-15-13:12:36.761,0,-0.77,4.22,6.48,-1.70,26.01,5.82,0.76,6.46,0.70
2022-11-15-13:12:46.773,0,-0.77,4.25,6.51,-1.67,26.01,5.95,0.68,6.31,0.96
2022-11-15-13:12:56.786,0,-0.75,4.27,6.53,-1.65,26.07,5.93,0.63,6.34,0.92
2022-11-15-13:13:6.798,0,-0.75,4.25,6.51,-1.67,26.04,5.44,0.08,6.16,0.38
2022-11-15-13:13:16.925,0,-0.75,4.27,6.53,-1.65,26.04,5.87,0.65,6.30,0.93
2022-11-15-13:13:26.824,0,-0.75,4.27,6.55,-1.65,25.99,5.94,0.70,6.32,0.88
2022-11-15-13:13:36.837,0,-0.75,4.30,6.53,-1.67,26.01,5.92,0.69,6.49,0.99
2022-11-15-13:13:46.851,0,-0.77,4.27,6.55,-1.62,25.96,5.87,0.54,6.31,0.80
2022-11-15-13:13:56.861,0,-0.88,4.17,6.41,-1.73,25.78,5.64,0.27,6.30,0.58
2022-11-15-13:14:6.874,0,-0.77,4.30,6.55,-1.59,26.03,5.86,0.73,6.49,0.93
2022-11-15-13:14:16.935,0,-0.77,4.32,6.53,-1.62,25.99,5.81,0.54,6.28,0.89
2022-11-15-13:14:26.898,0,-0.77,4.32,6.55,-1.59,26.03,5.97,0.67,6.31,0.83
2022-11-15-13:14:36.913,0,-0.77,4.35,6.53,-1.59,26.00,5.74,-0.39,6.04,0.25
2022-11-15-13:14:46.925,0,-0.77,4.37,6.55,-1.59,26.00,5.91,0.65,6.31,0.94
2022-11-15-13:14:56.938,0,-0.75,4.40,6.58,-1.56,25.98,5.96,0.59,6.46,0.90
2022-11-15-13:15:6.950,0,-0.77,4.40,6.58,-1.54,25.96,5.85,0.69,6.30,0.90
2022-11-15-13:15:16.961,0,-0.77,4.37,6.58,-1.56,26.03,5.78,0.59,6.45,0.86
2022-11-15-13:15:26.974,0,-0.77,4.42,6.60,-1.54,25.99,6.00,0.66,6.30,0.91
2022-11-15-13:15:36.987,0,-0.75,4.45,6.60,-1.51,25.98,5.94,0.61,6.31,0.83
2022-11-15-13:15:47.0,0,-0.77,4.45,6.58,-1.48,25.97,5.99,0.65,6.30,0.95
2022-11-15-13:15:57.60,0,-0.77,4.42,6.60,-1.48,25.97,5.84,0.41,6.45,0.79
2022-11-15-13:16:7.29,0,-0.77,4.47,6.58,-1.43,25.88,5.63,0.12,6.15,0.28
2022-11-15-13:16:17.120,0,-0.77,4.45,6.63,-1.43,25.96,5.91,0.68,6.48,0.94
2022-11-15-13:16:27.92,0,-0.77,4.47,6.67,-1.43,25.98,5.92,0.66,6.31,0.88
2022-11-15-13:16:37.127,0,-0.88,4.50,6.65,-1.40,25.97,5.94,0.80,6.43,0.63
2022-11-15-13:16:47.164,0,-0.77,4.52,6.65,-1.40,26.02,5.99,0.79,6.31,0.97
2022-11-15-13:16:57.108,0,-0.77,4.55,6.65,-1.34,25.96,6.01,0.66,6.49,0.95
2022-11-15-13:17:7.100,0,-0.77,4.55,6.70,-1.37,25.95,6.02,0.69,6.31,0.82
2022-11-15-13:17:17.128,0,-0.77,4.55,6.72,-1.32,25.93,5.96,0.65,6.47,0.94
2022-11-15-13:17:27.125,0,-0.75,4.60,6.70,-1.29,25.99,6.15,0.74,6.33,1.00
2022-11-15-13:17:37.138,0,-0.77,4.55,6.72,-1.29,26.02,5.89,-0.12,6.16,0.36
2022-11-15-13:17:47.170,0,-0.75,4.57,6.70,-1.29,26.03,6.04,0.79,6.33,0.89
2022-11-15-13:17:57.210,0,-0.77,4.60,6.72,-1.26,25.97,6.00,0.51,6.47,0.88
2022-11-15-13:18:7.241,0,-0.77,4.60,6.75,-1.26,25.99,6.03,0.62,6.32,0.88
2022-11-15-13:18:17.307,0,-0.94,4.45,6.58,-1.37,25.68,5.83,0.67,6.32,0.98
2022-11-15-13:18:27.210,0,-0.77,4.60,6.75,-1.24,26.01,6.04,0.48,6.31,0.90
2022-11-15-13:18:37.245,0,-0.77,4.60,6.79,-1.24,25.96,6.00,0.53,6.47,0.91
2022-11-15-13:18:47.225,0,-0.80,4.60,6.77,-1.24,25.96,6.00,0.63,6.31,0.83
2022-11-15-13:18:57.239,0,-0.77,4.60,6.79,-1.24,26.03,6.10,0.62,6.48,0.86
2022-11-15-13:19:7.254,0,-0.77,4.60,6.79,-1.24,25.80,5.53,0.02,6.15,0.32
2022-11-15-13:19:17.314,0,-0.75,4.62,6.84,-1.24,26.00,6.17,0.75,6.31,1.01
2022-11-15-13:19:27.279,0,-0.77,4.62,6.84,-1.21,25.95,6.19,0.63,6.31,0.95
2022-11-15-13:19:37.291,0,-0.77,4.65,6.87,-1.21,26.01,6.04,0.69,6.48,0.89
2022-11-15-13:19:47.302,0,-0.77,4.70,6.87,-1.21,26.04,6.19,0.76,6.36,0.98
2022-11-15-13:19:57.322,0,-0.77,4.67,6.87,-1.18,25.88,6.03,0.55,6.30,0.94
2022-11-15-13:20:7.358,0,-0.77,4.67,6.84,-1.21,25.93,6.09,0.46,6.32,0.90
2022-11-15-13:20:17.342,0,-0.77,4.70,6.87,-1.21,25.98,6.08,0.47,6.32,0.92
2022-11-15-13:20:27.354,0,-0.77,4.72,6.89,-1.15,25.95,6.11,0.69,6.34,0.92
2022-11-15-13:20:37.367,0,-0.77,4.72,6.77,-1.26,25.53,5.64,-0.04,6.04,0.18
2022-11-15-13:20:47.405,0,-0.77,4.72,6.89,-1.13,25.98,6.15,0.62,6.33,1.01
2022-11-15-13:20:57.432,0,-0.77,4.77,6.89,-1.13,25.89,6.06,0.69,6.53,0.91
2022-11-15-13:21:7.470,0,-0.77,4.75,6.89,-1.15,25.88,6.11,0.71,6.30,0.91
2022-11-15-13:21:17.502,0,-0.77,4.82,6.92,-1.10,25.99,6.14,0.62,6.47,0.88
2022-11-15-13:21:27.430,0,-0.80,4.79,6.92,-1.10,25.91,6.18,0.71,6.33,0.98
2022-11-15-13:21:37.441,0,-0.77,4.82,6.92,-1.07,25.92,6.12,0.59,6.31,0.84
2022-11-15-13:21:47.454,0,-0.80,4.82,6.94,-1.04,25.94,6.12,0.72,6.33,1.01
2022-11-15-13:21:57.467,0,-0.77,4.84,6.94,-1.10,26.00,6.04,0.67,6.34,1.01
2022-11-15-13:22:7.577,0,-0.77,4.84,6.92,-1.04,25.53,5.69,0.24,6.12,0.51
2022-11-15-13:22:17.512,0,-0.77,4.87,6.94,-1.04,25.96,6.17,0.78,6.38,1.04
2022-11-15-13:22:27.505,0,-0.77,4.87,6.94,-1.04,25.88,6.14,0.83,6.37,0.98
2022-11-15-13:22:37.518,0,-0.77,4.87,6.94,-0.99,25.94,6.23,0.83,6.54,1.06
2022-11-15-13:22:47.618,0,-0.75,4.92,6.96,-0.96,25.99,6.22,0.84,6.35,1.07
2022-11-15-13:22:57.550,0,-0.77,4.92,6.96,-0.99,25.89,6.13,0.81,6.36,0.95
2022-11-15-13:23:7.584,0,-0.77,4.92,6.94,-0.94,25.91,6.23,0.89,6.35,0.99
2022-11-15-13:23:17.687,0,-0.75,4.94,6.99,-0.91,26.14,6.22,0.89,6.37,0.96
2022-11-15-13:23:27.583,0,-0.77,4.97,6.99,-0.94,25.91,6.21,0.87,6.32,1.04
2022-11-15-13:23:37.597,0,-0.94,4.77,6.89,-1.07,25.71,5.95,0.11,6.17,1.16
2022-11-15-13:23:47.634,0,-0.77,4.99,6.99,-0.88,25.96,6.24,1.02,6.34,1.04
2022-11-15-13:23:57.670,0,-0.77,4.99,7.04,-0.88,26.03,6.19,0.98,6.42,1.04
2022-11-15-13:24:7.634,0,-0.77,5.02,7.01,-0.85,25.96,6.27,1.00,6.37,1.13
2022-11-15-13:24:17.698,0,-0.75,5.04,7.06,-0.85,26.06,6.36,1.03,6.46,1.14
2022-11-15-13:24:27.663,0,-0.77,5.04,7.04,-0.85,25.99,6.21,0.94,6.39,1.13
2022-11-15-13:24:37.670,0,-0.75,5.04,7.08,-0.85,25.95,6.25,1.04,6.37,1.04
2022-11-15-13:24:47.683,0,-0.75,5.07,7.04,-0.83,25.97,6.34,1.04,6.36,1.17
2022-11-15-13:24:57.769,0,-0.77,5.04,7.06,-0.83,25.88,6.29,1.02,6.51,1.03
2022-11-15-13:25:7.709,0,-0.96,4.84,6.92,-0.99,25.58,6.03,0.19,6.46,1.00
2022-11-15-13:25:17.776,0,-0.77,5.04,7.04,-0.83,25.86,6.29,1.04,6.50,1.04
2022-11-15-13:25:27.734,0,-0.75,5.11,7.11,-0.80,25.95,6.43,1.04,6.40,1.02
2022-11-15-13:25:37.747,0,-0.75,5.11,7.06,-0.80,25.92,6.28,1.05,6.54,1.09
2022-11-15-13:25:47.849,0,-0.77,5.09,7.06,-0.80,25.90,6.36,1.14,6.38,1.11
2022-11-15-13:25:57.878,0,-0.77,5.11,7.13,-0.77,25.96,6.28,1.06,6.52,1.03
2022-11-15-13:26:7.811,0,-0.77,5.14,7.13,-0.77,26.00,6.35,1.15,6.36,1.08
2022-11-15-13:26:17.798,0,-0.75,5.14,7.11,-0.77,25.97,6.32,0.75,6.61,1.11
2022-11-15-13:26:27.882,0,-0.75,5.16,7.13,-0.75,25.94,6.46,1.20,6.41,1.06
2022-11-15-13:26:37.917,0,-0.99,4.97,6.99,-0.85,25.77,6.03,0.20,6.45,1.16
2022-11-15-13:26:47.851,0,-0.75,5.19,7.16,-0.75,25.95,6.39,1.17,6.50,1.19
2022-11-15-13:26:57.885,0,-0.72,5.24,7.20,-0.75,25.94,6.31,1.25,6.49,0.97
2022-11-15-13:27:7.860,0,-0.75,5.21,7.20,-0.75,25.93,6.46,1.25,6.42,1.15
2022-11-15-13:27:17.960,0,-0.77,5.24,7.18,-0.77,25.93,6.31,1.14,6.57,1.11
2022-11-15-13:27:27.885,0,-0.77,5.24,7.20,-0.72,25.92,6.42,1.25,6.47,1.08
2022-11-15-13:27:37.898,0,-0.75,5.26,7.23,-0.75,25.95,6.37,1.21,6.63,1.20
2022-11-15-13:27:47.912,0,-0.75,5.29,7.23,-0.69,25.96,6.52,1.25,6.46,1.18
2022-11-15-13:27:57.998,0,-0.75,5.31,7.25,-0.69,25.94,6.37,1.29,6.46,1.14
2022-11-15-13:28:8.31,0,-0.94,5.07,7.11,-0.80,25.66,6.28,0.94,6.50,1.15
2022-11-15-13:28:17.974,0,-0.72,5.34,7.28,-0.69,25.96,6.46,1.32,6.64,1.16
2022-11-15-13:28:27.999,0,-0.75,5.31,7.28,-0.69,25.92,6.48,1.24,6.51,1.16
2022-11-15-13:28:38.35,0,-0.75,5.31,7.25,-0.69,25.92,6.48,1.31,6.65,1.15
2022-11-15-13:28:48.71,0,-0.75,5.34,7.30,-0.64,25.95,6.46,1.25,6.45,1.14
2022-11-15-13:28:58.104,0,-0.75,5.31,7.30,-0.64,25.92,6.45,1.19,6.49,1.05
2022-11-15-13:29:8.38,0,-0.75,5.34,7.30,-0.64,25.95,6.44,1.28,6.51,1.14
2022-11-15-13:29:18.150,0,-0.77,5.36,7.30,-0.64,25.89,6.37,1.30,6.65,1.26
2022-11-15-13:29:28.40,0,-0.75,5.36,7.28,-0.58,25.94,6.46,1.36,6.55,1.16
2022-11-15-13:29:38.50,0,-0.91,5.19,7.13,-0.75,25.74,6.16,1.42,6.68,1.32
2022-11-15-13:29:48.78,0,-0.72,5.36,7.32,-0.58,25.87,6.46,1.32,6.46,1.23
2022-11-15-13:29:58.112,0,-0.75,5.36,7.30,-0.58,25.94,6.46,1.38,6.69,1.09
2022-11-15-13:30:8.148,0,-0.75,5.36,7.30,-0.61,25.91,6.56,1.37,6.54,1.14
2022-11-15-13:30:18.156,0,-0.75,5.39,7.32,-0.58,25.93,6.46,1.38,6.46,1.17
2022-11-15-13:30:28.229,0,-0.72,5.39,7.32,-0.58,25.91,6.52,1.31,6.53,1.18
2022-11-15-13:30:38.126,0,-0.77,5.39,7.32,-0.58,25.78,6.41,1.32,6.62,1.15
2022-11-15-13:30:48.136,0,-0.72,5.39,7.32,-0.53,25.89,6.56,1.33,6.54,1.26
2022-11-15-13:30:58.147,0,-0.75,5.39,7.32,-0.53,25.95,6.44,1.37,6.51,1.20
2022-11-15-13:31:8.257,0,-0.72,5.39,7.35,-0.69,25.60,6.32,1.06,6.30,0.79
2022-11-15-13:31:18.173,0,-0.72,5.41,7.37,-0.53,25.92,6.49,1.42,6.51,1.31
2022-11-15-13:31:28.185,0,-0.75,5.43,7.37,-0.48,25.95,6.55,1.47,6.59,1.27
2022-11-15-13:31:38.198,0,-0.75,5.43,7.35,-0.48,25.88,6.51,1.48,6.61,1.32
2022-11-15-13:31:48.296,0,-0.75,5.43,7.37,-0.50,25.99,6.58,1.36,6.59,1.26
2022-11-15-13:31:58.232,0,-0.75,5.43,7.35,-0.50,25.85,6.54,1.44,6.55,1.20
2022-11-15-13:32:8.265,0,-0.77,5.41,7.37,-0.45,25.85,6.52,1.45,6.48,1.15
2022-11-15-13:32:18.346,0,-0.77,5.43,7.37,-0.48,25.88,6.48,1.43,6.53,1.22
2022-11-15-13:32:28.335,0,-0.75,5.43,7.40,-0.45,25.86,6.59,1.41,6.56,1.19
2022-11-15-13:32:38.376,0,-0.77,5.48,7.37,-0.48,25.51,6.25,1.03,6.31,0.76
2022-11-15-13:32:48.304,0,-0.72,5.46,7.40,-0.42,25.79,6.61,1.33,6.60,1.27
2022-11-15-13:32:58.339,0,-0.75,5.46,7.37,-0.42,25.88,6.56,1.42,6.59,1.21
2022-11-15-13:33:8.374,0,-0.72,5.51,7.47,-0.40,25.96,6.62,1.52,6.66,1.32
2022-11-15-13:33:18.355,0,-0.69,5.56,7.49,-0.37,26.06,6.62,1.53,6.70,1.37
2022-11-15-13:33:28.337,0,-0.69,5.53,7.44,-0.40,25.87,6.68,1.49,6.59,1.24
2022-11-15-13:33:38.347,0,-0.72,5.56,7.44,-0.37,25.90,6.65,1.54,6.81,1.33
2022-11-15-13:33:48.412,0,-0.72,5.53,7.42,-0.42,25.87,6.66,1.43,6.60,1.34
2022-11-15-13:33:58.459,0,-0.75,5.53,7.44,-0.40,25.91,6.57,1.46,6.59,1.26
2022-11-15-13:34:8.491,0,-0.75,5.56,7.47,-0.40,25.54,6.38,1.19,6.34,0.98
2022-11-15-13:34:18.401,0,-0.75,5.53,7.44,-0.40,25.89,6.57,1.54,6.69,1.24
2022-11-15-13:34:28.455,0,-0.75,5.53,7.42,-0.40,25.92,6.68,1.46,6.57,1.32
2022-11-15-13:34:38.487,0,-0.75,5.56,7.47,-0.40,25.95,6.54,1.46,6.74,1.37
2022-11-15-13:34:48.524,0,-0.75,5.61,7.47,-0.37,25.94,6.63,1.51,6.58,1.32
2022-11-15-13:34:58.452,0,-0.75,5.58,7.49,-0.37,25.80,6.57,1.47,6.72,1.27
2022-11-15-13:35:8.491,0,-0.75,5.58,7.49,-0.37,25.87,6.63,1.54,6.61,1.33
2022-11-15-13:35:18.542,0,-0.75,5.63,7.52,-0.34,25.87,6.62,1.41,6.62,1.31
2022-11-15-13:35:28.489,0,-0.75,5.61,7.52,-0.37,25.83,6.67,1.51,6.67,1.25
2022-11-15-13:35:38.500,0,-0.72,5.61,7.54,-0.40,25.58,6.36,1.24,6.35,1.02
2022-11-15-13:35:48.541,0,-0.72,5.65,7.49,-0.34,25.83,6.66,1.50,6.68,1.28
2022-11-15-13:35:58.574,0,-0.72,5.68,7.54,-0.34,25.99,6.65,1.57,6.68,1.40
2022-11-15-13:36:8.601,0,-0.75,5.70,7.59,-0.34,25.89,6.64,1.56,6.62,1.38
2022-11-15-13:36:18.548,0,-0.69,5.70,7.59,-0.34,25.95,6.64,1.58,6.68,1.37
2022-11-15-13:36:28.563,0,-0.75,5.70,7.59,-0.34,25.92,6.70,1.62,6.73,1.40
2022-11-15-13:36:38.603,0,-0.72,5.70,7.59,-0.34,25.90,6.61,1.51,6.69,1.39
2022-11-15-13:36:48.639,0,-0.75,5.70,7.59,-0.31,25.95,6.68,1.58,6.65,1.36
2022-11-15-13:36:58.600,0,-0.75,5.73,7.61,-0.31,26.01,6.63,1.55,6.89,1.33
2022-11-15-13:37:8.710,0,-0.75,5.73,7.56,-0.34,25.59,6.40,1.13,6.40,1.04
2022-11-15-13:37:18.727,0,-0.72,5.73,7.61,-0.34,25.97,6.61,1.58,6.68,1.30
2022-11-15-13:37:28.641,0,-0.72,5.73,7.63,-0.31,25.85,6.70,1.54,6.74,1.41
2022-11-15-13:37:38.649,0,-0.72,5.73,7.59,-0.34,25.89,6.58,1.59,6.79,1.37
2022-11-15-13:37:48.662,0,-0.72,5.73,7.63,-0.31,26.01,6.70,1.57,6.69,1.43
2022-11-15-13:37:58.688,0,-0.72,5.75,7.61,-0.31,25.86,6.61,1.59,6.80,1.44
2022-11-15-13:38:8.720,0,-0.69,5.78,7.63,-0.31,25.93,6.69,1.55,6.75,1.37
2022-11-15-13:38:18.730,0,-0.72,5.75,7.66,-0.31,25.86,6.61,1.55,6.77,1.46
2022-11-15-13:38:28.717,0,-0.75,5.78,7.66,-0.29,25.87,6.70,1.58,6.75,1.37
2022-11-15-13:38:38.724,0,-0.72,5.78,7.61,-0.29,25.81,6.63,0.93,6.59,1.18
2022-11-15-13:38:48.757,0,-0.72,5.75,7.66,-0.26,25.90,6.70,1.59,6.78,1.47
